season,player,salary,real_value,difference,games,status,player_hh
2024-25,,2825520.0,-15292.0,-2840812.0,7.0,O,Kyshawn George
2023-24,TyTy Washington,2830222.0,30908.0,-2799314.0,11.0,O,TyTy Washington
2023-24,Walker Kessler,2831160.0,6381295.0,3550135.0,64.0,U,Walker Kessler
2022-23,Precious Achiuwa,2840160.0,5881060.0,3040900.0,56.0,U,Precious Achiuwa
2023-24,Kris Murray,2847504.0,1904090.0,-943414.0,62.0,O,Kris Murray
2024-25,,2870400.0,-15292.0,-2885692.0,7.0,O,Olivier-Maxence Prosper
2024-25,,2875000.0,-15292.0,-2890292.0,7.0,O,Shake Milton
2023-24,Kelly Oubre,2891467.0,11934961.0,9043494.0,75.0,U,Kelly Oubre
2023-24,Josh Richardson,2891467.0,3048807.0,157340.0,43.0,U,Josh Richardson
2023-24,Boban Marjanovic,2891467.0,288015.0,-2603452.0,14.0,O,Boban Marjanovic
2022-23,RJ Hampton,2898243.0,2125821.0,-772422.0,47.0,O,RJ Hampton
2022-23,Bismack Biyombo,2905851.0,3628327.0,722476.0,69.0,U,Bismack Biyombo
2022-23,Blake Griffin,2905851.0,2428514.0,-477337.0,42.0,O,Blake Griffin
2022-23,Austin Rivers,2905851.0,2158761.0,-747090.0,57.0,O,Austin Rivers
2022-23,Wesley Matthews,2905851.0,1667649.0,-1238202.0,54.0,O,Wesley Matthews
2022-23,Taj Gibson,2905851.0,1358594.0,-1547257.0,49.0,O,Taj Gibson
2022-23,Markieff Morris,2905851.0,1169995.0,-1735856.0,35.0,O,Markieff Morris
2022-23,Robin Lopez,2905851.0,1149527.0,-1756324.0,39.0,O,Robin Lopez
2022-23,Serge Ibaka,2905851.0,1082002.0,-1823849.0,16.0,O,Serge Ibaka
2022-23,Andre Iguodala,2905851.0,905091.0,-2000760.0,8.0,O,Andre Iguodala
2022-23,Udonis Haslem,2905851.0,245102.0,-2660749.0,9.0,O,Udonis Haslem
2022-23,Kai Jones,2909040.0,1149527.0,-1759513.0,46.0,O,Kai Jones
2022-23,Joe Wieskamp,2909261.0,245102.0,-2664159.0,9.0,O,Joe Wieskamp
2023-24,Jalen Johnson,2925360.0,10191672.0,7266312.0,56.0,U,Jalen Johnson
2022-23,Malaki Branham,2925600.0,3075972.0,150372.0,66.0,U,Malaki Branham
2023-24,Christian Braun,2949120.0,7826171.0,4877051.0,94.0,U,Christian Braun
2022-23,Saddiq Bey,2959080.0,9149256.0,6190176.0,84.0,U,Saddiq Bey
2024-25,,2965920.0,-15292.0,-2981212.0,7.0,O,Walker Kessler
2023-24,Dariq Whitehead,2966040.0,20557.0,-2945483.0,2.0,O,Dariq Whitehead
2024-25,,2988550.0,-15292.0,-3003842.0,7.0,O,Taurean Prince
2024-25,,2990040.0,-15292.0,-3005332.0,7.0,O,Kris Murray
2022-23,Kevin Knox,3000000.0,2076736.0,-923264.0,63.0,O,Kevin Knox
2023-24,Dante Exum,3000000.0,4610401.0,1610401.0,76.0,U,Dante Exum
2023-24,Julian Champagnie,3000000.0,3332904.0,332904.0,74.0,U,Julian Champagnie
2023-24,Jordan Nwora,3000000.0,1663076.0,-1336924.0,52.0,O,Jordan Nwora
2024-25,,3000000.0,-15292.0,-3015292.0,7.0,O,Julian Champagnie
2024-25,,3000000.0,-15292.0,-3015292.0,7.0,O,Kyle Filipowski
2024-25,,3000000.0,-15292.0,-3015292.0,7.0,O,Ajay Mitchell
2024-25,,3003427.0,-15292.0,-3018719.0,7.0,O,Cameron Payne
2024-25,,3003427.0,-15292.0,-3018719.0,7.0,O,Delon Wright
2023-24,Simone Fontecchio,3044872.0,4967147.0,1922275.0,66.0,U,Simone Fontecchio
2022-23,Tre Mann,3046200.0,3141911.0,95711.0,68.0,U,Tre Mann
2022-23,Jake LaRavia,3047640.0,847873.0,-2199767.0,35.0,O,Jake LaRavia
2023-24,Malaki Branham,3071880.0,3159291.0,87411.0,75.0,U,Malaki Branham
2024-25,,3087519.0,-15292.0,-3102811.0,7.0,O,Johnny Juzang
2023-24,Noah Clowney,3089460.0,944438.0,-2145022.0,23.0,O,Noah Clowney
2024-25,,3089640.0,-15292.0,-3104932.0,7.0,O,Christian Braun
2022-23,Josh Green,3098400.0,5238277.0,2139877.0,60.0,U,Josh Green
2024-25,,3114240.0,-15292.0,-3129532.0,7.0,O,Dariq Whitehead
2022-23,Sterling Brown,3122602.0,245102.0,-2877500.0,4.0,O,Sterling Brown
2024-25,,3150000.0,-15292.0,-3165292.0,7.0,O,Dante Exum
2023-24,Usman Garuba,3159790.0,30908.0,-3128882.0,7.0,O,Usman Garuba
2022-23,Dalen Terry,3191400.0,892300.0,-2299100.0,38.0,O,Dalen Terry
2023-24,Tre Mann,3191400.0,3189676.0,-1724.0,41.0,O,Tre Mann
2024-25,,3193200.0,-15292.0,-3208492.0,7.0,O,Yves Missi
2023-24,Eric Gordon,3196448.0,6857950.0,3661502.0,72.0,U,Eric Gordon
2023-24,Patrick Beverley,3196448.0,5764410.0,2567962.0,79.0,U,Patrick Beverley
2023-24,Jae Crowder,3196448.0,2444090.0,-752358.0,54.0,O,Jae Crowder
2023-24,Justin Holiday,3196448.0,2164067.0,-1032381.0,70.0,O,Justin Holiday
2023-24,Tristan Thompson,3196448.0,1938128.0,-1258320.0,59.0,O,Tristan Thompson
2023-24,DeAndre Jordan,3196448.0,1510658.0,-1685790.0,38.0,O,DeAndre Jordan
2023-24,Alex Len,3196448.0,1324342.0,-1872106.0,50.0,O,Alex Len
2023-24,Derrick Rose,3196448.0,923514.0,-2272934.0,24.0,O,Derrick Rose
2023-24,Cody Zeller,3196448.0,813746.0,-2382702.0,43.0,O,Cody Zeller
2023-24,Ish Smith,3196448.0,707059.0,-2489389.0,43.0,O,Ishmael Smith
2023-24,Wesley Matthews,3196448.0,552806.0,-2643642.0,37.0,O,Wesley Matthews
2023-24,Garrett Temple,3196448.0,352028.0,-2844420.0,27.0,O,Garrett Temple
2023-24,Cory Joseph,3196448.0,311124.0,-2885324.0,26.0,O,Cory Joseph
2023-24,Markieff Morris,3196448.0,282267.0,-2914181.0,27.0,O,Markieff Morris
2023-24,Robin Lopez,3196448.0,62250.0,-3134198.0,16.0,O,Robin Lopez
2023-24,Jake LaRavia,3199920.0,1963782.0,-1236138.0,35.0,O,Jake LaRavia
2022-23,Andre Drummond,3200000.0,4974081.0,1774081.0,69.0,U,Andre Drummond
2022-23,Derrick Jones,3200000.0,2781287.0,-418713.0,66.0,O,Derrick Jones
2022-23,Simone Fontecchio,3205128.0,1629856.0,-1575272.0,52.0,O,Simone Fontecchio
2022-23,Trey Murphy,3206520.0,13313901.0,10107381.0,80.0,U,Trey Murphy
2022-23,Kevin Porter,3217631.0,12946784.0,9729153.0,59.0,U,Kevin Porter
2024-25,,3217920.0,-15292.0,-3233212.0,7.0,O,Malaki Branham
2023-24,Cam Whitmore,3218160.0,3552169.0,334009.0,47.0,U,Cameron Whitmore
2024-25,,3244080.0,-15292.0,-3259372.0,7.0,O,Noah Clowney
2022-23,Aleksej Pokusevski,3261480.0,3294621.0,33141.0,34.0,U,Aleksej Pokusevski
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Russell Westbrook
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Tyus Jones
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Spencer Dinwiddie
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Mason Plumlee
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Alec Burks
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,DeAndre Jordan
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Seth Curry
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Cory Joseph
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Eric Gordon
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Kyle Lowry
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Tristan Thompson
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Taj Gibson
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Doug McDermott
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Patrick Mills
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Garrett Temple
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Markieff Morris
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,James Johnson
2024-25,,3303771.0,-15292.0,-3319063.0,7.0,O,Joe Ingles
2024-25,,3326160.0,-15292.0,-3341452.0,7.0,O,Jaylon Tyson
2023-24,Keon Johnson,3342765.0,83385.0,-3259380.0,5.0,O,Keon Johnson
2023-24,Dalen Terry,3350760.0,1401131.0,-1949629.0,61.0,O,Dalen Terry
2023-24,Brandin Podziemski,3352404.0,8211081.0,4858677.0,75.0,U,Brandin Podziemski
2024-25,,3352680.0,-15292.0,-3367972.0,7.0,O,Jake LaRavia
2022-23,Tari Eason,3359160.0,5868870.0,2509710.0,82.0,U,Tari Eason
2023-24,Trey Murphy,3359280.0,11478702.0,8119422.0,63.0,U,Trey Murphy
2023-24,Andre Drummond,3360000.0,10158741.0,6798741.0,81.0,U,Andre Drummond
2022-23,Alperen Sengun,3375360.0,12894729.0,9519369.0,75.0,U,Alperen Sengun
2024-25,,3379080.0,-15292.0,-3394372.0,7.0,O,Cam Whitmore
2022-23,Amir Coffey,3395062.0,1028762.0,-2366300.0,51.0,O,Amir Coffey
2022-23,Isaiah Stewart,3433320.0,5520063.0,2086743.0,50.0,U,Isaiah Stewart
2022-23,Chuma Okeke,3433320.0,1736359.0,-1696961.0,27.0,O,Chuma Okeke
2022-23,Georges Niang,3465000.0,5008217.0,1543217.0,89.0,U,Georges Niang
2024-25,,3465000.0,-15292.0,-3480292.0,7.0,O,Ja'Kobe Walter
2022-23,Mike Muscala,3500000.0,3179829.0,-320171.0,69.0,O,Mike Muscala
2024-25,,3500000.0,-15292.0,-3515292.0,7.0,O,Sviatoslav Mykhailiuk
2024-25,,3510480.0,-15292.0,-3525772.0,7.0,O,Dalen Terry
2023-24,Jaime Jaquez,3510540.0,11496100.0,7985560.0,81.0,U,Jaime Jaquez
2024-25,,3519960.0,-15292.0,-3535252.0,7.0,O,Brandin Podziemski
2022-23,Goran Dragic,3523762.0,2506378.0,-1017384.0,60.0,O,Goran Dragic
2023-24,Tari Eason,3527160.0,1646827.0,-1880333.0,22.0,O,Tari Eason
2022-23,AJ Griffin,3536160.0,4572050.0,1035890.0,72.0,U,AJ Griffin
2023-24,Alperen Sengun,3536280.0,18978620.0,15442340.0,63.0,U,Alperen Sengun
2022-23,Corey Kispert,3552840.0,6683739.0,3130899.0,74.0,U,Corey Kispert
2022-23,Cole Anthony,3613680.0,9001654.0,5387974.0,60.0,U,Cole Anthony
2024-25,,3628440.0,-15292.0,-3643732.0,7.0,O,Tristan da Silva
2023-24,Amir Coffey,3666667.0,4084429.0,417762.0,76.0,U,Amir Coffey
2024-25,,3685800.0,-15292.0,-3701092.0,7.0,O,Jaime Jaquez
2023-24,Jalen Hood-Schifino,3695076.0,88699.0,-3606377.0,22.0,O,Jalen Hood-Schifino
2024-25,,3695160.0,-15292.0,-3710452.0,7.0,O,Tari Eason
2023-24,AJ Griffin,3712920.0,88699.0,-3624221.0,20.0,O,AJ Griffin
2022-23,Mark Williams,3722040.0,6015866.0,2293826.0,43.0,U,Mark Williams
2023-24,Corey Kispert,3722040.0,7136943.0,3414903.0,80.0,U,Corey Kispert
2022-23,Moses Moody,3740160.0,2523801.0,-1216359.0,75.0,O,Moses Moody
2022-23,Aaron Nesmith,3804360.0,5111209.0,1306849.0,73.0,U,Aaron Nesmith
2024-25,,3819120.0,-15292.0,-3834412.0,7.0,O,Dalton Knecht
2023-24,Russell Westbrook,3835738.0,9783502.0,5947764.0,74.0,U,Russell Westbrook
2023-24,Kevin Love,3835738.0,5334726.0,1498988.0,62.0,U,Kevin Love
2023-24,James Johnson,3839412.0,46525.0,-3792887.0,10.0,O,James Johnson
2022-23,James Johnson,3841067.0,610060.0,-3231007.0,18.0,O,James Johnson
2023-24,Desmond Bane,3845083.0,7811529.0,3966446.0,42.0,U,Desmond Bane
2022-23,Sviatoslav Mykhailiuk,3846895.0,2437122.0,-1409773.0,32.0,O,Sviatoslav Mykhailiuk
2024-25,,3850000.0,-15292.0,-3865292.0,7.0,O,Kevin Love
2022-23,Keldon Johnson,3873024.0,12362523.0,8489499.0,63.0,U,Keldon Johnson
2023-24,Malachi Flynn,3873024.0,2172919.0,-1700105.0,69.0,O,Malachi Flynn
2023-24,Keyonte George,3889776.0,6448486.0,2558710.0,75.0,U,Keyonte George
2022-23,Jordan Poole,3901399.0,16074947.0,12173548.0,95.0,U,Jordan Poole
2023-24,Jaden McDaniels,3901399.0,9767332.0,5865933.0,88.0,U,Jaden McDaniels
2023-24,Mark Williams,3908160.0,2050080.0,-1858080.0,19.0,O,Mark Williams
2022-23,Ochai Agbaji,3918360.0,3047874.0,-870486.0,59.0,O,Ochai Agbaji
2023-24,Moses Moody,3918480.0,4367124.0,448644.0,67.0,U,Moses Moody
2022-23,Alex Len,3918600.0,693535.0,-3225065.0,33.0,O,Alex Len
2022-23,Chris Duarte,3936960.0,2036129.0,-1900831.0,46.0,O,Chris Duarte
2024-25,,3938271.0,-15292.0,-3953563.0,7.0,O,Amir Coffey
2024-25,,3960531.0,-15292.0,-3975823.0,7.0,O,Santiago Aldama
2024-25,,3989122.0,-15292.0,-4004414.0,7.0,O,Day'Ron Sharpe
2022-23,Terence Davis,4000000.0,3001262.0,-998738.0,68.0,O,Terence Davis
2022-23,George Hill,4000000.0,2982693.0,-1017307.0,46.0,O,George Hill
2023-24,Dwight Powell,4000000.0,2745278.0,-1254722.0,76.0,O,Dwight Powell
2023-24,Troy Brown,4000000.0,1558321.0,-2441679.0,59.0,O,Troy Brown
2023-24,Seth Curry,4000000.0,1233783.0,-2766217.0,44.0,O,Seth Curry
2024-25,,4000000.0,-15292.0,-4015292.0,7.0,O,Dwight Powell
2022-23,Kira Lewis,4004280.0,1294851.0,-2709429.0,26.0,O,Kira Lewis
2024-25,,4020360.0,-15292.0,-4035652.0,7.0,O,Jared McCain
2022-23,Stanley Johnson,4022164.0,1995793.0,-2026371.0,30.0,O,Stanley Johnson
2022-23,Dylan Windler,4037277.0,245102.0,-3792175.0,3.0,O,Dylan Windler
2023-24,Payton Pritchard,4037277.0,13841362.0,9804085.0,101.0,U,Payton Pritchard
2024-25,,4041249.0,-15292.0,-4056541.0,7.0,O,Cam Thomas
2024-25,,4084200.0,-15292.0,-4099492.0,7.0,O,Keyonte George
2023-24,Kobe Bufkin,4094244.0,346148.0,-3748096.0,17.0,O,Kobe Bufkin
2024-25,,4094280.0,-15292.0,-4109572.0,7.0,O,Mark Williams
2022-23,Justise Winslow,4097561.0,3275381.0,-822180.0,29.0,O,Justise Winslow
2022-23,Boban Marjanovic,4101478.0,1095421.0,-3006057.0,31.0,O,Boban Marjanovic
2022-23,Danuel House,4105000.0,2183580.0,-1921420.0,63.0,O,Danuel House
2022-23,Gorgui Dieng,4105236.0,822725.0,-3282511.0,31.0,O,Gorgui Dieng
2023-24,Ochai Agbaji,4114200.0,2803123.0,-1311077.0,78.0,O,Ochai Agbaji
2022-23,Jalen Duren,4124280.0,7114939.0,2990659.0,67.0,U,Jalen Duren
2023-24,Chris Duarte,4124400.0,1271305.0,-2853095.0,59.0,O,Chris Duarte
2022-23,Josh Primo,4144320.0,245102.0,-3899218.0,4.0,O,Josh Primo
2022-23,Nassir Little,4171548.0,2727267.0,-1444281.0,54.0,O,Nassir Little
2023-24,Immanuel Quickley,4171548.0,11565812.0,7394264.0,68.0,U,Immanuel Quickley
2022-23,Tyrese Haliburton,4215120.0,24440045.0,20224925.0,56.0,U,Tyrese Haliburton
2024-25,,4231800.0,-15292.0,-4247092.0,7.0,O,Kel'el Ware
2022-23,Darius Bazley,4264628.0,2629243.0,-1635385.0,43.0,O,Darius Bazley
2024-25,,4296682.0,-15292.0,-4311974.0,7.0,O,Quentin Grimes
2024-25,,4299000.0,-15292.0,-4314292.0,7.0,O,Kobe Bufkin
2022-23,Grant Williams,4306281.0,7168007.0,2861726.0,94.0,U,Grant Williams
2023-24,Zeke Nnaji,4306281.0,1695717.0,-2610564.0,61.0,O,Zeke Nnaji
2023-24,Mike Muscala,4308297.0,760017.0,-3548280.0,53.0,O,Mike Muscala
2023-24,Jordan Hawkins,4310196.0,3129014.0,-1181182.0,70.0,O,Jordan Hawkins
2023-24,Danuel House,4310250.0,909624.0,-3400626.0,34.0,O,Danuel House
2024-25,,4310280.0,-15292.0,-4325572.0,7.0,O,Ochai Agbaji
2024-25,,4312500.0,-15292.0,-4327792.0,7.0,O,Nickeil Alexander-Walker
2023-24,Jalen Duren,4330680.0,9272021.0,4941341.0,61.0,U,Jalen Duren
2022-23,Jalen Williams,4341480.0,12464719.0,8123239.0,77.0,U,Jalen Williams
2022-23,Brandon Clarke,4343919.0,8124715.0,3780796.0,56.0,U,Brandon Clarke
2023-24,Tyrese Maxey,4343920.0,33345881.0,29001961.0,77.0,U,Tyrese Maxey
2022-23,James Bouknight,4362240.0,969694.0,-3392546.0,34.0,O,James Bouknight
2022-23,Jarred Vanderbilt,4374000.0,8450635.0,4076635.0,94.0,U,Jarred Vanderbilt
2022-23,Matisse Thybulle,4379526.0,2558775.0,-1820751.0,71.0,O,Matisse Thybulle
2023-24,Precious Achiuwa,4379526.0,7929000.0,3549474.0,83.0,U,Precious Achiuwa
2024-25,,4435381.0,-15292.0,-4450673.0,7.0,O,Isaiah Jackson
2022-23,Devin Vassell,4437000.0,8308227.0,3871227.0,38.0,U,Devin Vassell
2024-25,,4454880.0,-15292.0,-4470172.0,7.0,O,Carlton Carrington
2022-23,Donte DiVincenzo,4500000.0,8096644.0,3596644.0,85.0,U,Donte DiVincenzo
2022-23,Jeff Green,4500000.0,4036938.0,-463062.0,76.0,O,Jeff Green
2024-25,,4510905.0,-15292.0,-4526197.0,7.0,O,Jalen Johnson
2023-24,Taurean Prince,4516000.0,5790119.0,1274119.0,85.0,U,Taurean Prince
2023-24,Jalen McDaniels,4516000.0,459918.0,-4056082.0,50.0,O,Jalen McDaniels
2024-25,,4525680.0,-15292.0,-4540972.0,7.0,O,Jordan Hawkins
2023-24,Gradey Dick,4536708.0,2271091.0,-2265617.0,60.0,O,Gradey Dick
2024-25,,4536840.0,-15292.0,-4552132.0,7.0,O,Jalen Duren
2023-24,Saddiq Bey,4556983.0,7855490.0,3298507.0,63.0,U,Saddiq Bey
2023-24,Jalen Williams,4558680.0,26292955.0,21734275.0,81.0,U,Jalen Williams
2022-23,Ousmane Dieng,4569840.0,1837153.0,-2732687.0,40.0,O,Ousmane Dieng
2023-24,James Bouknight,4570080.0,147946.0,-4422134.0,14.0,O,James Bouknight
2022-23,Ziaire Williams,4591680.0,1323073.0,-3268607.0,41.0,O,Ziaire Williams
2023-24,Jarred Vanderbilt,4640000.0,1301539.0,-3338461.0,30.0,O,Jarred Vanderbilt
2024-25,,4668000.0,-15292.0,-4683292.0,7.0,O,Nicolas Batum
2024-25,,4668000.0,-15292.0,-4683292.0,7.0,O,Aaron Holiday
2022-23,Jalen Smith,4670160.0,5639313.0,969153.0,68.0,U,Jalen Smith
2023-24,Nickeil Alexander-Walker,4687500.0,8726702.0,4039202.0,98.0,U,Nickeil Alexander-Walker
2024-25,,4689000.0,-15292.0,-4704292.0,7.0,O,Devin Carter
2024-25,,4710144.0,-15292.0,-4725436.0,7.0,O,Miles McBride
2022-23,Ishmael Smith,4725000.0,860512.0,-3864488.0,47.0,O,Ishmael Smith
2022-23,Ty Jerome,4728948.0,3265777.0,-1463171.0,45.0,O,Ty Jerome
2024-25,,4763760.0,-15292.0,-4779052.0,7.0,O,Gradey Dick
2023-24,Josh Green,4765339.0,5828772.0,1063433.0,79.0,U,Josh Green
2023-24,Dereck Lively,4775628.0,11219176.0,6443548.0,76.0,U,Dereck Lively
2024-25,,4775760.0,-15292.0,-4791052.0,7.0,O,Jalen Williams
2023-24,Taj Gibson,4776302.0,153404.0,-4622898.0,20.0,O,Taj Gibson
2023-24,Ousmane Dieng,4798440.0,827298.0,-3971142.0,37.0,O,Ousmane Dieng
2023-24,Ziaire Williams,4810200.0,2199549.0,-2610651.0,51.0,O,Ziaire Williams
2022-23,Johnny Davis,4810320.0,1048646.0,-3761674.0,28.0,O,Johnny Davis
2022-23,Davion Mitchell,4833600.0,3648347.0,-1185253.0,87.0,O,Davion Mitchell
2024-25,,4908373.0,-15292.0,-4923665.0,7.0,O,Tre Mann
2022-23,Deni Avdija,4916160.0,7062045.0,2145885.0,76.0,U,Deni Avdija
2022-23,Furkan Korkmaz,5000000.0,1211224.0,-3788776.0,40.0,O,Furkan Korkmaz
2023-24,Reggie Jackson,5000000.0,8634699.0,3634699.0,94.0,U,Reggie Jackson
2023-24,Nick Richards,5000000.0,6679185.0,1679185.0,67.0,U,Nick Richards
2023-24,Mason Plumlee,5000000.0,2861401.0,-2138599.0,52.0,O,Mason Plumlee
2024-25,,5000000.0,-15292.0,-5015292.0,7.0,O,Nick Richards
2024-25,,5000000.0,-15292.0,-5015292.0,7.0,O,Drew Eubanks
2024-25,,5000000.0,-15292.0,-5015292.0,7.0,O,Andre Drummond
2022-23,Nickeil Alexander-Walker,5009633.0,3141911.0,-1867722.0,66.0,O,Nickeil Alexander-Walker
2024-25,,5014560.0,-15292.0,-5029852.0,7.0,O,Dereck Lively
2023-24,Jett Howard,5026824.0,137066.0,-4889758.0,20.0,O,Jett Howard
2024-25,,5027040.0,-15292.0,-5042332.0,7.0,O,Ousmane Dieng
2023-24,Jalen Smith,5043773.0,6543059.0,1499286.0,68.0,U,Jalen Smith
2023-24,Johnny Davis,5050800.0,546529.0,-4504271.0,50.0,O,Johnny Davis
2022-23,Jeremy Sochan,5063520.0,4693405.0,-370115.0,56.0,O,Jeremy Sochan
2023-24,Davion Mitchell,5063640.0,2621434.0,-2442206.0,74.0,O,Davion Mitchell
2022-23,Torrey Craig,5121951.0,6176871.0,1054920.0,90.0,U,Torrey Craig
2022-23,Cory Joseph,5155500.0,3227470.0,-1928030.0,62.0,O,Cory Joseph
2022-23,Garrett Temple,5155500.0,610060.0,-4545440.0,25.0,O,Garrett Temple
2024-25,,5159854.0,-15292.0,-5175146.0,7.0,O,Trey Murphy
2024-25,,5168000.0,-15292.0,-5183292.0,7.0,O,Kris Dunn
2024-25,,5168000.0,-15292.0,-5183292.0,7.0,O,Dario Saric
2024-25,,5195520.0,-15292.0,-5210812.0,7.0,O,Matas Buzelis
2022-23,Hamidou Diallo,5200000.0,4089232.0,-1110768.0,56.0,O,Hamidou Diallo
2024-25,,5200000.0,-15292.0,-5215292.0,7.0,O,Haywood Highsmith
2022-23,Kendrick Nunn,5250000.0,2585119.0,-2664881.0,70.0,O,Kendrick Nunn
2022-23,Franz Wagner,5258280.0,15408925.0,10150645.0,80.0,U,Franz Wagner
2023-24,Chuma Okeke,5266712.0,565396.0,-4701316.0,49.0,O,Chuma Okeke
2023-24,Isaiah Stewart,5266713.0,3129014.0,-2137699.0,46.0,O,Isaiah Stewart
2024-25,,5278320.0,-15292.0,-5293612.0,7.0,O,Jett Howard
2023-24,Cason Wallace,5291352.0,6844126.0,1552774.0,92.0,U,Cason Wallace
2023-24,Jeremy Sochan,5316960.0,7052740.0,1735780.0,74.0,U,Jeremy Sochan
2023-24,Josh Primo,5341600.0,-15292.0,-5356892.0,2.0,O,Josh Primo
2022-23,Obi Toppin,5348280.0,4269054.0,-1079226.0,78.0,O,Obi Toppin
2023-24,Furkan Korkmaz,5370370.0,534012.0,-4836358.0,35.0,O,Furkan Korkmaz
2022-23,Goga Bitadze,5377520.0,2011895.0,-3365625.0,38.0,O,Goga Bitadze
2024-25,,5424654.0,-15292.0,-5439946.0,7.0,O,Alperen Sengun
2022-23,JaVale McGee,5461219.0,1682842.0,-3778377.0,42.0,O,JaVale McGee
2024-25,,5469120.0,-15292.0,-5484412.0,7.0,O,Cody Williams
2022-23,Dyson Daniels,5508600.0,2488999.0,-3019601.0,59.0,O,Dyson Daniels
2023-24,Franz Wagner,5508720.0,23129584.0,17620864.0,79.0,U,Franz Wagner
2023-24,Cole Anthony,5539771.0,10307307.0,4767536.0,88.0,U,Cole Anthony
2023-24,JaVale McGee,5544772.0,1377968.0,-4166804.0,47.0,O,JaVale McGee
2023-24,Shake Milton,5552938.0,1278846.0,-4274092.0,52.0,O,Shake Milton
2024-25,,5555880.0,-15292.0,-5571172.0,7.0,O,Cason Wallace
2023-24,Taylor Hendricks,5569872.0,1614475.0,-3955397.0,40.0,O,Taylor Hendricks
2024-25,,5570040.0,-15292.0,-5585332.0,7.0,O,Jeremy Sochan
2023-24,Aleksej Pokusevski,5574809.0,993683.0,-4581126.0,28.0,O,Aleksej Pokusevski
2022-23,Romeo Langford,5634257.0,2541266.0,-3092991.0,43.0,O,Romeo Langford
2023-24,Aaron Nesmith,5634257.0,11565812.0,5931555.0,90.0,U,Aaron Nesmith
2024-25,,5705887.0,-15292.0,-5721179.0,7.0,O,Corey Kispert
2023-24,Dean Wade,5709877.0,2910297.0,-2799580.0,57.0,O,Dean Wade
2022-23,Tyler Herro,5722116.0,15864198.0,10142082.0,70.0,U,Tyler Herro
2023-24,Kira Lewis,5722116.0,357920.0,-5364196.0,28.0,O,Kira Lewis
2022-23,Pat Connaughton,5728393.0,5308139.0,-420254.0,65.0,O,Pat Connaughton
2022-23,Jonathan Kuminga,5739840.0,5929929.0,190089.0,77.0,U,Jonathan Kuminga
2024-25,,5756880.0,-15292.0,-5772172.0,7.0,O,Zach Edey
2023-24,Dyson Daniels,5784120.0,4309983.0,-1474137.0,66.0,O,Dyson Daniels
2024-25,,5803269.0,-15292.0,-5818561.0,7.0,O,Moses Moody
2022-23,PJ Washington,5808435.0,10275144.0,4466709.0,73.0,U,PJ Washington
2023-24,Tyrese Haliburton,5808435.0,36285064.0,30476629.0,85.0,U,Tyrese Haliburton
2022-23,Killian Hayes,5837760.0,5191919.0,-645841.0,76.0,O,Killian Hayes
2024-25,,5848680.0,-15292.0,-5863972.0,7.0,O,Taylor Hendricks
2022-23,Ricky Rubio,5853659.0,2532528.0,-3321131.0,36.0,O,Ricky Rubio
2022-23,Cameron Johnson,5887899.0,11037134.0,5149235.0,46.0,U,Cameron Johnson
2023-24,Devin Vassell,5887899.0,11864238.0,5976339.0,68.0,U,Devin Vassell
2022-23,Cam Reddish,5954454.0,3275381.0,-2679073.0,40.0,O,Cam Reddish
2022-23,Justin Holiday,5987975.0,1163162.0,-4824813.0,46.0,O,Justin Holiday
2022-23,Cameron Payne,6000000.0,5145734.0,-854266.0,55.0,O,Cameron Payne
2022-23,Otto Porter,6000000.0,1987758.0,-4012242.0,8.0,O,Otto Porter
2024-25,,6000000.0,-15292.0,-6015292.0,7.0,O,Malik Beasley
2024-25,,6000000.0,-15292.0,-6015292.0,7.0,O,Precious Achiuwa
2023-24,Jonathan Kuminga,6012840.0,14165364.0,8152524.0,75.0,U,Jonathan Kuminga
2022-23,Shaedon Sharpe,6012960.0,5076781.0,-936179.0,80.0,O,Shaedon Sharpe
2022-23,Jevon Carter,6025000.0,5651298.0,-373702.0,85.0,O,Jevon Carter
2023-24,Jarace Walker,6059460.0,680869.0,-5378591.0,43.0,O,Jarace Walker
2024-25,,6059520.0,-15292.0,-6074812.0,7.0,O,Dyson Daniels
2024-25,,6133005.0,-15292.0,-6148297.0,7.0,O,Ziaire Williams
2024-25,,6165000.0,-15292.0,-6180292.0,7.0,O,John Konchar
2024-25,,6166667.0,-15292.0,-6181959.0,7.0,O,Dean Wade
